,0,1
133,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 7.5, 'N_init': 10}",8.837234920150255e-05
134,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 7.5, 'N_init': 10}",8.840410376828487e-05
135,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 6.5, 'N_init': 5}",8.869654393174453e-05
136,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 6.5, 'N_init': 15}",8.882248423279306e-05
137,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 8.5, 'N_init': 5}",9.356075844486455e-05
138,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 7.0, 'N_init': 5}",9.676183742318682e-05
139,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.5, 'N_init': 15}",9.693445088353755e-05
140,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.0, 'N_init': 10}",9.694279107414644e-05
141,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 9.5, 'N_init': 15}",9.704160471962004e-05
142,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 6.5, 'N_init': 5}",9.711718348006022e-05
143,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 7.0, 'N_init': 10}",9.716824040678468e-05
144,"{'epsilon': 0.1, 'D': 8.5, 'r': 0.01, 'd': 5.0, 'N_init': 10}",9.730573925475376e-05
145,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 8.5, 'N_init': 10}",9.768478967538077e-05
146,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 5.0, 'N_init': 5}",9.783355432908078e-05
147,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.5, 'N_init': 5}",9.796180332936263e-05
148,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 6.0, 'N_init': 5}",9.811156250638488e-05
149,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 6.0, 'N_init': 15}",9.855044618427271e-05
150,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 7.0, 'N_init': 5}",9.864750377103038e-05
151,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 6.5, 'N_init': 15}",9.871838972510122e-05
152,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 10.0, 'N_init': 10}",9.893965012736994e-05
153,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 6.5, 'N_init': 15}",9.921522651594372e-05
154,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 7.5, 'N_init': 10}",9.962760841686081e-05
155,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 8.0, 'N_init': 15}",0.00010032498813933572
156,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 5.5, 'N_init': 10}",0.00010602767525550182
157,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 5.0, 'N_init': 10}",0.00010669899730574943
158,"{'epsilon': 0.1, 'D': 9.5, 'r': 0.01, 'd': 7.5, 'N_init': 10}",0.00010769594745340912
159,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 5.0, 'N_init': 5}",0.00010979536892267889
160,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 8.0, 'N_init': 5}",0.00011040132171056706
161,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 7.0, 'N_init': 5}",0.00011080592762544752
